user_id,rho_a,Nw,pd_t,pw_t,p_Na,A_best,p_value
1762777403,4.567248282338989,7.43457310933556,"[0.07142857 0.03571429 0.01785714 0.01785714 0.         0.
 0.         0.         0.         0.         0.         0.
 0.10714286 0.01785714 0.03571429 0.05357143 0.14285714 0.10714286
 0.05357143 0.08928571 0.05357143 0.01785714 0.08928571 0.08928571]","[0.25       0.17857143 0.17857143 0.10714286 0.10714286 0.10714286
 0.07142857]","[0.25       0.10714286 0.125      0.07142857 0.08928571 0.05357143
 0.         0.01785714 0.         0.01785714 0.03571429 0.01785714
 0.03571429 0.01785714 0.         0.         0.01785714 0.03571429
 0.         0.         0.         0.03571429 0.         0.
 0.01785714 0.         0.         0.01785714 0.         0.
 0.         0.         0.         0.         0.01785714 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01785714]",0.9194545554949146,0.0
